dataset_id,node_id,target_bootstrap,branch_length,depth,n_leaves_subtree,subtree_fraction,subtree_balance,mean_child_branch_length,std_child_branch_length,taxa_count,alignment_length,gap_fraction_global,gc_mean_global,gc_std_global,variable_site_fraction_global,gap_fraction_clade,gc_mean_clade,gc_std_clade,mean_pairwise_pdist_clade
dt001,dt001_node_16,58.0,0.0018579659,0.1758968118,5.0,2.5,0.6,2.8201e-06,0.0,2.0,8.0,0.4375,0.5625,0.4375,1.0,,,,
dt001,dt001_node_17,97.0,0.0013713054,0.18221183009999997,2.0,1.0,0.0,2.8711e-06,5.100000000000002e-08,2.0,8.0,0.4375,0.5625,0.4375,1.0,,,,
dt001,dt001_node_18,93.0,0.0079749518,0.19183400339999998,2.0,1.0,0.0,0.00495351605,0.004950682749999999,2.0,8.0,0.4375,0.5625,0.4375,1.0,,,,
dt001,dt001_node_19,98.0,0.0120100011,0.1958690527,3.0,1.5,0.3333333333333333,2.60245e-06,2.1764999999999994e-07,2.0,8.0,0.4375,0.5625,0.4375,1.0,,,,
dt001,dt001_node_20,66.0,2.8201e-06,0.1758996319,4.0,2.0,0.5,0.0018678725000000002,0.0018650524,2.0,8.0,0.4375,0.5625,0.4375,1.0,,,,
dt001,dt001_node_21,63.0,2.3848e-06,0.1958714375,2.0,1.0,0.0,2.8267e-06,6.600000000000072e-09,2.0,8.0,0.4375,0.5625,0.4375,1.0,,,,
dt001,dt001_node_22,99.0,0.0037329249,0.17963255679999998,3.0,1.5,0.3333333333333333,3.4442e-06,6.240999999999999e-07,2.0,8.0,0.4375,0.5625,0.4375,1.0,,,,
dt001,dt001_node_23,44.0,4.0683e-06,0.17963662509999997,2.0,1.0,0.0,0.0013412567,0.0012531118,2.0,8.0,0.4375,0.5625,0.4375,1.0,,,,
dt002,dt002_node_0,96.0,0.0316819818,0.0316819818,10.0,5.0,0.2,0.02106527395,0.011316894550000001,2.0,16.0,0.25,0.3125,0.1875,0.75,,,,
dt002,dt002_node_1,99.0,0.0361745249,0.0361745249,2.0,1.0,0.0,0.00164881515,0.00164679435,2.0,16.0,0.25,0.3125,0.1875,0.75,,,,
dt002,dt002_node_2,98.0,0.0323821685,0.06406415030000001,4.0,2.0,0.5,2.5948e-06,0.0,2.0,16.0,0.25,0.3125,0.1875,0.75,,,,
dt002,dt002_node_3,63.0,0.0097483794,0.0414303612,6.0,3.0,0.6666666666666666,0.05664782075,0.04568996445,2.0,16.0,0.25,0.3125,0.1875,0.75,,,,
dt002,dt002_node_4,47.0,0.0109578563,0.0523882175,5.0,2.5,0.6,0.08096731474999999,0.040592193549999996,2.0,16.0,0.25,0.3125,0.1875,0.75,,,,
dt002,dt002_node_5,56.0,0.0403751212,0.0927633387,4.0,2.0,0.5,0.16055125985,0.12670525594999998,2.0,16.0,0.25,0.3125,0.1875,0.75,,,,
dt002,dt002_node_6,93.0,0.0338460039,0.1266093426,3.0,1.5,0.3333333333333333,0.0008227854,0.0008201905999999999,2.0,16.0,0.25,0.3125,0.1875,0.75,,,,
dt002,dt002_node_7,56.0,2.5948e-06,0.1266119374,2.0,1.0,0.0,0.00165151365,0.00164891885,2.0,16.0,0.25,0.3125,0.1875,0.75,,,,
dt003,dt003_node_0,100.0,0.1679220018,0.1679220018,2.0,1.0,0.0,0.2297898773,0.011422628600000012,2.0,8.0,0.4375,0.5625,0.4375,1.0,,,,
dt003,dt003_node_1,31.0,0.018147641,0.018147641,34.0,17.0,0.9411764705882353,0.062262154900000005,0.044037053900000005,2.0,8.0,0.4375,0.5625,0.4375,1.0,,,,
dt003,dt003_node_2,32.0,0.018225101,0.036372742,33.0,16.5,0.5151515151515151,0.0146069469,0.0049555732000000005,2.0,8.0,0.4375,0.5625,0.4375,1.0,,,,
dt003,dt003_node_3,62.0,0.0195625201,0.0559352621,8.0,4.0,0.25,0.0227968722,0.006172742600000001,2.0,8.0,0.4375,0.5625,0.4375,1.0,,,,
dt003,dt003_node_4,27.0,0.0096513737,0.0460241157,25.0,12.5,0.68,0.011455486,0.0066702856,2.0,8.0,0.4375,0.5625,0.4375,1.0,,,,
dt003,dt003_node_5,36.0,0.0166241296,0.0725593917,5.0,2.5,0.6,0.052871887199999995,0.0416788117,2.0,8.0,0.4375,0.5625,0.4375,1.0,,,,
dt003,dt003_node_6,59.0,0.0289696148,0.08490487690000001,3.0,1.5,0.3333333333333333,0.046768359950000005,0.01325179105,2.0,8.0,0.4375,0.5625,0.4375,1.0,,,,
dt003,dt003_node_7,17.0,0.0047852004,0.0508093161,4.0,2.0,0.0,0.2017058531,0.1476984575,2.0,8.0,0.4375,0.5625,0.4375,1.0,,,,
dt003,dt003_node_8,30.0,0.0181257716,0.0641498873,21.0,10.5,0.8095238095238095,0.0117135789,0.0053631899,2.0,8.0,0.4375,0.5625,0.4375,1.0,,,,
dt003,dt003_node_9,60.0,0.0111930755,0.0837524672,4.0,2.0,0.5,0.06622198385,0.045892616149999996,2.0,8.0,0.4375,0.5625,0.4375,1.0,,,,
dt003,dt003_node_10,62.0,0.0335165689,0.11842144580000001,2.0,1.0,0.0,0.1788647432,0.1534599786,2.0,8.0,0.4375,0.5625,0.4375,1.0,,,,
dt003,dt003_node_11,57.0,0.3494043106,0.4002136267,2.0,1.0,0.0,4.98086928615,4.98086688455,2.0,8.0,0.4375,0.5625,0.4375,1.0,,,,
dt003,dt003_node_12,96.0,0.0540073956,0.10481671170000001,2.0,1.0,0.0,0.09820135890000001,0.016606886300000005,2.0,8.0,0.4375,0.5625,0.4375,1.0,,,,
dt003,dt003_node_13,26.0,0.006350389,0.0705002763,19.0,9.5,0.47368421052631576,0.0329107976,0.0181911949,2.0,8.0,0.4375,0.5625,0.4375,1.0,,,,
dt003,dt003_node_14,38.0,0.0170767688,0.0812266561,2.0,1.0,0.0,0.11252192650000001,0.0377276177,2.0,8.0,0.4375,0.5625,0.4375,1.0,,,,
dt003,dt003_node_15,53.0,0.0203293677,0.1040818349,3.0,1.5,0.3333333333333333,0.1227378761,0.04258532000000001,2.0,8.0,0.4375,0.5625,0.4375,1.0,,,,
dt003,dt003_node_16,80.0,0.0511019925,0.1216022688,14.0,7.0,0.42857142857142855,0.0470293432,0.024878149199999998,2.0,8.0,0.4375,0.5625,0.4375,1.0,,,,
dt003,dt003_node_17,57.0,0.0147196027,0.085219879,5.0,2.5,0.6,0.0595591105,0.009864547099999996,2.0,8.0,0.4375,0.5625,0.4375,1.0,,,,
dt003,dt003_node_18,100.0,0.0801525561,0.184234391,2.0,1.0,0.0,0.007681906949999999,0.00541038355,2.0,8.0,0.4375,0.5625,0.4375,1.0,,,,
dt003,dt003_node_19,100.0,0.0719074924,0.1935097612,4.0,2.0,0.0,0.007444384700000001,0.0002792414000000001,2.0,8.0,0.4375,0.5625,0.4375,1.0,,,,
dt003,dt003_node_20,59.0,0.022151194,0.1437534628,10.0,5.0,0.2,0.0451508172,0.026784685099999997,2.0,8.0,0.4375,0.5625,0.4375,1.0,,,,
dt003,dt003_node_21,94.0,0.0496945634,0.1349144424,4.0,2.0,0.5,0.0963462272,0.0271583975,2.0,8.0,0.4375,0.5625,0.4375,1.0,,,,
dt003,dt003_node_22,91.0,0.0077236261,0.20123338729999998,2.0,1.0,0.0,0.0057212154,0.0020014075,2.0,8.0,0.4375,0.5625,0.4375,1.0,,,,
dt003,dt003_node_23,100.0,0.0071651433,0.2006749045,2.0,1.0,0.0,0.0009462083499999999,0.00094365415,2.0,8.0,0.4375,0.5625,0.4375,1.0,,,,
dt003,dt003_node_24,80.0,0.0183661321,0.1621195949,6.0,3.0,0.0,0.032786041599999996,0.0099625648,2.0,8.0,0.4375,0.5625,0.4375,1.0,,,,
dt003,dt003_node_25,100.0,0.0719355023,0.21568896510000002,4.0,2.0,0.5,0.0009297255999999999,0.0009271714,2.0,8.0,0.4375,0.5625,0.4375,1.0,,,,
dt003,dt003_node_26,99.0,0.1235046247,0.2584190671,3.0,1.5,0.3333333333333333,0.00193147465,0.0019291143500000001,2.0,8.0,0.4375,0.5625,0.4375,1.0,,,,
dt003,dt003_node_27,100.0,0.0427486064,0.2048682013,3.0,1.5,0.3333333333333333,0.0019270022,0.0019244479999999998,2.0,8.0,0.4375,0.5625,0.4375,1.0,,,,
dt003,dt003_node_28,88.0,0.0228234768,0.1849430717,3.0,1.5,0.3333333333333333,0.0129774369,0.0054908814000000005,2.0,8.0,0.4375,0.5625,0.4375,1.0,,,,
dt003,dt003_node_29,63.0,0.001856897,0.21754586210000001,3.0,1.5,0.3333333333333333,0.0018509211,1.3053600000000054e-05,2.0,8.0,0.4375,0.5625,0.4375,1.0,,,,
dt003,dt003_node_30,81.0,0.003860589,0.26227965610000004,2.0,1.0,0.0,0.00096967785,0.0009671236500000001,2.0,8.0,0.4375,0.5625,0.4375,1.0,,,,
dt003,dt003_node_31,97.0,0.0038514502,0.2087196515,2.0,1.0,0.0,2.5542e-06,0.0,2.0,8.0,0.4375,0.5625,0.4375,1.0,,,,
dt003,dt003_node_32,77.0,0.0074865555,0.19242962719999998,2.0,1.0,0.0,0.0046840016,0.0046814419000000005,2.0,8.0,0.4375,0.5625,0.4375,1.0,,,,
dt003,dt003_node_33,74.0,0.0018378675,0.21938372960000002,2.0,1.0,0.0,0.00091910005,0.00091654585,2.0,8.0,0.4375,0.5625,0.4375,1.0,,,,
dt004,dt004_node_0,39.0,0.0611448577,0.0611448577,2.0,1.0,0.0,0.1873750923,0.1137328818,2.0,8.0,0.4375,0.5625,0.4375,1.0,,,,
dt004,dt004_node_1,7.0,0.0020176134,0.0020176134,25.0,12.5,0.76,0.044298189700000004,0.0188559906,2.0,8.0,0.4375,0.5625,0.4375,1.0,,,,
dt004,dt004_node_2,4.0,0.0254421991,0.0274598125,22.0,11.0,0.8181818181818182,0.02957100185,0.000361938249999999,2.0,8.0,0.4375,0.5625,0.4375,1.0,,,,
dt004,dt004_node_3,84.0,0.0631541803,0.06517179370000001,3.0,1.5,0.3333333333333333,0.0566777857,0.0456337591,2.0,8.0,0.4375,0.5625,0.4375,1.0,,,,
dt004,dt004_node_4,23.0,0.0299329401,0.0573927526,20.0,10.0,0.9,0.047195942049999995,0.035479922049999994,2.0,8.0,0.4375,0.5625,0.4375,1.0,,,,
dt004,dt004_node_5,24.0,0.0292090636,0.0566688761,2.0,1.0,0.0,0.13587414775,0.07076511325,2.0,8.0,0.4375,0.5625,0.4375,1.0,,,,
dt004,dt004_node_6,71.0,0.0110440266,0.07621582030000001,2.0,1.0,0.0,0.052646759599999995,0.0209405549,2.0,8.0,0.4375,0.5625,0.4375,1.0,,,,
dt004,dt004_node_7,25.0,0.01171602,0.0691087726,19.0,9.5,0.6842105263157895,0.0052854785,0.005283459,2.0,8.0,0.4375,0.5625,0.4375,1.0,,,,
dt004,dt004_node_8,18.0,0.0105689375,0.07967771010000001,16.0,8.0,0.875,0.0546303868,0.025484427,2.0,8.0,0.4375,0.5625,0.4375,1.0,,,,
dt004,dt004_node_9,15.0,2.0195e-06,0.06911079210000001,3.0,1.5,0.3333333333333333,0.05252085615,0.03123421655,2.0,8.0,0.4375,0.5625,0.4375,1.0,,,,
dt004,dt004_node_10,38.0,0.0291459598,0.1088236699,15.0,7.5,0.4666666666666667,0.02563675695,0.01801274245,2.0,8.0,0.4375,0.5625,0.4375,1.0,,,,
dt004,dt004_node_11,44.0,0.0212866396,0.09039743170000002,2.0,1.0,0.0,0.08039803855,0.024201268849999995,2.0,8.0,0.4375,0.5625,0.4375,1.0,,,,
dt004,dt004_node_12,16.0,0.0076240145,0.1164476844,11.0,5.5,0.6363636363636364,0.0577590115,0.037052434300000006,2.0,8.0,0.4375,0.5625,0.4375,1.0,,,,
dt004,dt004_node_13,55.0,0.0436494994,0.1524731693,4.0,2.0,0.0,0.0565976919,0.001063518599999997,2.0,8.0,0.4375,0.5625,0.4375,1.0,,,,
dt004,dt004_node_14,35.0,0.0207065772,0.1371542616,9.0,4.5,0.7777777777777778,0.0478357882,0.0478336802,2.0,8.0,0.4375,0.5625,0.4375,1.0,,,,
dt004,dt004_node_15,39.0,0.0948114458,0.2112591302,2.0,1.0,0.0,0.29869279195,0.09756157765,2.0,8.0,0.4375,0.5625,0.4375,1.0,,,,
dt004,dt004_node_16,69.0,0.0576612105,0.2101343798,2.0,1.0,0.0,0.22711261185,0.008784881150000007,2.0,8.0,0.4375,0.5625,0.4375,1.0,,,,
dt004,dt004_node_17,96.0,0.0555341733,0.20800734259999998,2.0,1.0,0.0,0.06875442705000001,0.00522682285,2.0,8.0,0.4375,0.5625,0.4375,1.0,,,,
dt004,dt004_node_18,18.0,2.108e-06,0.1371563696,8.0,4.0,0.25,0.1060111811,0.0264694954,2.0,8.0,0.4375,0.5625,0.4375,1.0,,,,
dt004,dt004_node_19,35.0,0.0795416857,0.2166980553,5.0,2.5,0.6,0.06516937055,0.0017098932500000039,2.0,8.0,0.4375,0.5625,0.4375,1.0,,,,
dt004,dt004_node_20,56.0,0.1324806765,0.2696370461,3.0,1.5,0.3333333333333333,0.2435967161,0.2003028195,2.0,8.0,0.4375,0.5625,0.4375,1.0,,,,
dt004,dt004_node_21,34.0,0.0634594773,0.2801575326,4.0,2.0,0.5,0.2040567421,0.12516779979999998,2.0,8.0,0.4375,0.5625,0.4375,1.0,,,,
dt004,dt004_node_22,56.0,0.0432938966,0.3129309427,2.0,1.0,0.0,0.43000795435,0.33560210975,2.0,8.0,0.4375,0.5625,0.4375,1.0,,,,
dt004,dt004_node_23,94.0,0.0788889423,0.35904647489999997,3.0,1.5,0.3333333333333333,0.06909295535,0.02104037655,2.0,8.0,0.4375,0.5625,0.4375,1.0,,,,
dt004,dt004_node_24,100.0,0.0901333319,0.44917980679999997,2.0,1.0,0.0,0.10614088105,0.03219778065,2.0,8.0,0.4375,0.5625,0.4375,1.0,,,,
dt005,dt005_node_0,98.0,0.038504901,0.038504901,52.0,26.0,0.9230769230769231,0.0604678303,0.008346356199999998,2.0,8.0,0.3125,0.22916666666666666,0.10416666666666666,1.0,,,,
dt005,dt005_node_1,98.0,0.0521214741,0.0906263751,50.0,25.0,0.92,0.11478236455,0.003917636449999998,2.0,8.0,0.3125,0.22916666666666666,0.10416666666666666,1.0,,,,
dt005,dt005_node_2,100.0,0.0688141865,0.1073190875,2.0,1.0,0.0,0.0030975036,0.0026740398,2.0,8.0,0.3125,0.22916666666666666,0.10416666666666666,1.0,,,,
dt005,dt005_node_3,100.0,0.118700001,0.2093263761,48.0,24.0,0.375,0.02051234355,0.00621320025,2.0,8.0,0.3125,0.22916666666666666,0.10416666666666666,1.0,,,,
dt005,dt005_node_4,100.0,0.1108647281,0.20149110320000002,2.0,1.0,0.0,0.0207187771,0.0033680463,2.0,8.0,0.3125,0.22916666666666666,0.10416666666666666,1.0,,,,
dt005,dt005_node_5,47.0,0.0267255438,0.2360519199,33.0,16.5,0.8181818181818182,0.05680457805,0.019986494549999997,2.0,8.0,0.3125,0.22916666666666666,0.10416666666666666,1.0,,,,
dt005,dt005_node_6,61.0,0.0142991433,0.2236255194,15.0,7.5,0.7333333333333333,0.11972213239999999,0.050588186,2.0,8.0,0.3125,0.22916666666666666,0.10416666666666666,1.0,,,,
dt005,dt005_node_7,70.0,0.0368180835,0.2728700034,30.0,15.0,0.6666666666666666,0.17066700499999998,0.10582833709999999,2.0,8.0,0.3125,0.22916666666666666,0.10416666666666666,1.0,,,,
dt005,dt005_node_8,99.0,0.0767910726,0.3128429925,3.0,1.5,0.3333333333333333,0.1328247417,0.027833816799999994,2.0,8.0,0.3125,0.22916666666666666,0.10416666666666666,1.0,,,,
dt005,dt005_node_9,86.0,0.0691339464,0.2927594658,13.0,6.5,0.6923076923076923,0.15251534985,0.011716033850000002,2.0,8.0,0.3125,0.22916666666666666,0.10416666666666666,1.0,,,,
dt005,dt005_node_10,100.0,0.1703103184,0.39393583779999997,2.0,1.0,0.0,0.04941747515,0.007156150649999998,2.0,8.0,0.3125,0.22916666666666666,0.10416666666666666,1.0,,,,
dt005,dt005_node_11,100.0,0.2764953421,0.5493653455,25.0,12.5,0.04,0.0977906429,0.008025375099999996,2.0,8.0,0.3125,0.22916666666666666,0.10416666666666666,1.0,,,,
dt005,dt005_node_12,97.0,0.0648386679,0.3377086713,5.0,2.5,0.6,0.10410050409999999,0.041108869099999994,2.0,8.0,0.3125,0.22916666666666666,0.10416666666666666,1.0,,,,
dt005,dt005_node_13,100.0,0.1049909249,0.4178339174,2.0,1.0,0.0,0.018285837149999998,5.21849500000008e-05,2.0,8.0,0.3125,0.22916666666666666,0.10416666666666666,1.0,,,,
dt005,dt005_node_14,100.0,0.140799316,0.4335587818,2.0,1.0,0.0,0.10389998115,0.024920833150000002,2.0,8.0,0.3125,0.22916666666666666,0.10416666666666666,1.0,,,,
dt005,dt005_node_15,100.0,0.1642313837,0.4569908495,11.0,5.5,0.09090909090909091,0.026815237800000002,0.0007135603000000008,2.0,8.0,0.3125,0.22916666666666666,0.10416666666666666,1.0,,,,
dt005,dt005_node_16,95.0,0.0897652678,0.6391306133000001,13.0,6.5,0.5384615384615384,0.054350287649999995,0.028860726449999995,2.0,8.0,0.3125,0.22916666666666666,0.10416666666666666,1.0,,,,
dt005,dt005_node_17,93.0,0.105816018,0.6551813635,12.0,6.0,0.6666666666666666,0.23538553774999998,0.07964022585000001,2.0,8.0,0.3125,0.22916666666666666,0.10416666666666666,1.0,,,,
dt005,dt005_node_18,89.0,0.062991635,0.4007003063,4.0,2.0,0.0,0.06558162270000001,0.018135083000000003,2.0,8.0,0.3125,0.22916666666666666,0.10416666666666666,1.0,,,,
dt005,dt005_node_19,99.0,0.0261016775,0.483092527,5.0,2.5,0.6,0.0042911477,0.0023875697,2.0,8.0,0.3125,0.22916666666666666,0.10416666666666666,1.0,,,,
dt005,dt005_node_20,98.0,0.0275287981,0.4845196476,6.0,3.0,0.6666666666666666,0.0031592756000000002,0.0026184734,2.0,8.0,0.3125,0.22916666666666666,0.10416666666666666,1.0,,,,
dt005,dt005_node_21,45.0,0.0254895612,0.6646201745000001,10.0,5.0,0.6,0.24357938435,0.07398079025000001,2.0,8.0,0.3125,0.22916666666666666,0.10416666666666666,1.0,,,,
dt005,dt005_node_22,72.0,0.0832110141,0.7223416274000001,3.0,1.5,0.3333333333333333,0.25868832795,0.14969048715000002,2.0,8.0,0.3125,0.22916666666666666,0.10416666666666666,1.0,,,,
dt005,dt005_node_23,91.0,0.1557453119,0.8109266754,10.0,5.0,0.2,0.10308150769999999,0.031357863199999995,2.0,8.0,0.3125,0.22916666666666666,0.10416666666666666,1.0,,,,
dt005,dt005_node_24,100.0,0.3150257636,0.9702071271,2.0,1.0,0.0,0.68278569545,0.15442231615000002,2.0,8.0,0.3125,0.22916666666666666,0.10416666666666666,1.0,,,,
dt005,dt005_node_25,100.0,0.0837167057,0.484417012,2.0,1.0,0.0,0.0021041105,0.00021912579999999997,2.0,8.0,0.3125,0.22916666666666666,0.10416666666666666,1.0,,,,
dt005,dt005_node_26,100.0,0.0474465397,0.448146846,2.0,1.0,0.0,0.010242659,0.0042967461,2.0,8.0,0.3125,0.22916666666666666,0.10416666666666666,1.0,,,,
dt005,dt005_node_27,64.0,0.001903578,0.484996105,4.0,2.0,0.5,0.0041438094,0.0041408721999999995,2.0,8.0,0.3125,0.22916666666666666,0.10416666666666666,1.0,,,,
dt005,dt005_node_28,59.0,0.0005408022,0.4850604498,5.0,2.5,0.2,0.0026845359499999997,0.0006263187500000001,2.0,8.0,0.3125,0.22916666666666666,0.10416666666666666,1.0,,,,
dt005,dt005_node_29,99.0,0.1695985941,0.8342187686000001,8.0,4.0,0.5,0.14985993305,0.10788776765000002,2.0,8.0,0.3125,0.22916666666666666,0.10416666666666666,1.0,,,,
dt005,dt005_node_30,100.0,0.3175601746,0.9821803491000001,2.0,1.0,0.0,2.9351e-06,2.099999999999946e-09,2.0,8.0,0.3125,0.22916666666666666,0.10416666666666666,1.0,,,,
dt005,dt005_node_31,95.0,0.1089978408,0.8313394682,2.0,1.0,0.0,0.33811752154999997,0.10915582345,2.0,8.0,0.3125,0.22916666666666666,0.10416666666666666,1.0,,,,
dt005,dt005_node_32,74.0,0.0717236445,0.8826503199,6.0,3.0,0.0,0.1690604208,0.09017359339999999,2.0,8.0,0.3125,0.22916666666666666,0.10416666666666666,1.0,,,,
dt005,dt005_node_33,100.0,0.1344393709,0.9453660463,4.0,2.0,0.5,0.14919356335,0.011432757749999994,2.0,8.0,0.3125,0.22916666666666666,0.10416666666666666,1.0,,,,
dt005,dt005_node_34,63.0,2.9372e-06,0.4849990422,3.0,1.5,0.3333333333333333,0.00135336745,0.00135043445,2.0,8.0,0.3125,0.22916666666666666,0.10416666666666666,1.0,,,,
dt005,dt005_node_35,87.0,0.0020582172,0.487118667,3.0,1.5,0.3333333333333333,0.0022924874499999997,0.0019585537499999996,2.0,8.0,0.3125,0.22916666666666666,0.10416666666666666,1.0,,,,
dt005,dt005_node_36,84.0,0.0033108547,0.4883713045,2.0,1.0,0.0,0.00743563935,0.0028217610500000006,2.0,8.0,0.3125,0.22916666666666666,0.10416666666666666,1.0,,,,
dt005,dt005_node_37,100.0,0.2577477007,1.0919664693000002,6.0,3.0,0.6666666666666666,0.075901256,0.034295532899999995,2.0,8.0,0.3125,0.22916666666666666,0.10416666666666666,1.0,,,,
dt005,dt005_node_38,47.0,0.0419721654,0.8761909340000001,2.0,1.0,0.0,0.37550760225,0.03899059985,2.0,8.0,0.3125,0.22916666666666666,0.10416666666666666,1.0,,,,
dt005,dt005_node_39,82.0,0.0788868274,0.9615371473,3.0,1.5,0.3333333333333333,0.2519631065,0.05088298449999999,2.0,8.0,0.3125,0.22916666666666666,0.10416666666666666,1.0,,,,
dt005,dt005_node_40,100.0,0.2592340142,1.1418843341,3.0,1.5,0.3333333333333333,0.00158158945,0.00140737855,2.0,8.0,0.3125,0.22916666666666666,0.10416666666666666,1.0,,,,
dt005,dt005_node_41,100.0,0.1606263211,1.1059923674,3.0,1.5,0.3333333333333333,0.024110440099999998,0.0056484317,2.0,8.0,0.3125,0.22916666666666666,0.10416666666666666,1.0,,,,
dt005,dt005_node_42,92.0,0.0027038019,0.48770284410000003,2.0,1.0,0.0,0.00618928555,0.00480384165,2.0,8.0,0.3125,0.22916666666666666,0.10416666666666666,1.0,,,,
dt005,dt005_node_43,86.0,0.0003339337,0.4874526007,2.0,1.0,0.0,0.00134359445,0.00036270735,2.0,8.0,0.3125,0.22916666666666666,0.10416666666666666,1.0,,,,
dt005,dt005_node_44,73.0,0.0416057231,1.1335721924000002,5.0,2.5,0.2,0.04634225855,0.024557105349999997,2.0,8.0,0.3125,0.22916666666666666,0.10416666666666666,1.0,,,,
dt005,dt005_node_45,100.0,0.201080122,1.1626172692999999,2.0,1.0,0.0,0.00228325645,0.00228032345,2.0,8.0,0.3125,0.22916666666666666,0.10416666666666666,1.0,,,,
dt005,dt005_node_46,97.0,0.002988968,1.1448733021,2.0,1.0,0.0,0.0005112260500000001,0.00050829305,2.0,8.0,0.3125,0.22916666666666666,0.10416666666666666,1.0,,,,
dt005,dt005_node_47,99.0,0.0297588718,1.1357512392,2.0,1.0,0.0,0.0056366829,0.00022498359999999998,2.0,8.0,0.3125,0.22916666666666666,0.10416666666666666,1.0,,,,
dt005,dt005_node_48,100.0,0.0708993639,1.2044715563000001,2.0,1.0,0.0,0.00351493215,0.00351247665,2.0,8.0,0.3125,0.22916666666666666,0.10416666666666666,1.0,,,,
dt005,dt005_node_49,63.0,0.0217851532,1.1553573456000001,3.0,1.5,0.3333333333333333,0.10536025885,0.00036846235000000116,2.0,8.0,0.3125,0.22916666666666666,0.10416666666666666,1.0,,,,
dt005,dt005_node_50,100.0,0.1057287212,1.2610860668000001,2.0,1.0,0.0,0.03536073815,0.00864218915,2.0,8.0,0.3125,0.22916666666666666,0.10416666666666666,1.0,,,,
dt007,dt007_node_0,100.0,0.3488772354,0.3488793775,109.0,54.5,0.926605504587156,0.029756536899999998,0.009429736,2.0,8.0,0.375,0.3125,0.1875,0.5,,,,
dt007,dt007_node_1,95.0,0.0391862729,0.38806565039999996,105.0,52.5,0.2,0.0369811784,0.0165408764,2.0,8.0,0.375,0.3125,0.1875,0.5,,,,
dt007,dt007_node_2,91.0,0.0203268009,0.3692061784,4.0,2.0,0.0,0.10605389015,0.00028607424999999714,2.0,8.0,0.375,0.3125,0.1875,0.5,,,,
